0,22852185752368110083146914955331837078492909772771370232300839772625,97 13 17 41 7 83 73 13 43 71 83 17 53 29 67 67 19 29 11 41 11 5 17 7 43 83 5 19 11 11 67 71 41 23 29 7 19 23 17 11 19 7 19 43 97 3 47 43 5
1,15213281354729386264225722627717941010652159288550528383758637951455,31 29 73 97 11 83 29 7 19 41 13 43 89 89 61 83 41 29 61 3 47 79 67 73 41 23 13 5 47 17 29 89 79 71 83 61 47 13 71 79 83 61 3
2,24660007429945303926760934686538666133040587759503955773091726671925,17 79 43 47 23 89 67 29 3 43 13 89 67 59 29 29 7 5 83 83 67 53 29 13 41 11 43 41 67 3 83 71 53 83 83 89 5 13 13 23 79 83 23 53 3
3,14412336370696995996364454621253130368950603641950410738551450703575,23 23 37 41 89 29 19 13 97 11 17 47 43 59 17 5 13 47 97 89 19 31 89 19 71 11 23 79 71 71 79 31 5 23 41 29 89 37 13 41 83 83 53 19
4,21764313242477095854523777662624284945150068200418870903222052118075,83 71 17 67 37 47 83 73 61 23 97 97 59 31 5 17 37 67 59 31 3 11 23 43 83 47 3 37 29 53 29 89 5 59 83 29 43 59 19 37 17 53 47 11
5,21111670844584802168341693534520914260010908689174557745874995687625,17 89 5 41 41 73 17 43 7 31 97 3 7 89 67 61 41 11 19 97 73 43 11 41 41 73 23 23 59 53 5 13 5 73 67 59 59 89 59 71 19 3 41 83 83
6,17121301792324041241714829135606641844487780542032355603996259837825,29 37 13 7 7 37 31 5 73 29 3 89 89 79 47 59 37 7 97 61 7 37 89 67 19 19 83 11 61 5 13 29 79 47 59 3 31 23 71 79 61 7 79 43 19 61
7,20379065510783416274014728359816231004127577028149763216747859791875,7 61 97 17 61 47 73 11 19 13 17 5 41 5 11 31 97 73 29 11 17 19 5 5 7 43 29 13 73 23 13 83 71 37 97 31 31 61 31 59 53 83 89 31 83 83
8,25035793569880903900465649892915943467096789012259486132448471401125,3 59 31 37 67 71 79 23 17 47 43 41 97 11 79 59 5 37 5 43 3 23 23 23 43 47 67 59 31 23 41 83 43 89 37 23 29 29 11 31 37 7 5 47 67 19
9,16909254201123886839772675451064666897823620937564265664922902162375,31 23 71 53 79 41 97 3 41 41 71 83 97 43 97 31 43 5 5 97 47 37 47 3 13 31 61 11 43 23 7 61 19 17 19 89 7 47 47 47 97 7 97 5 3 47
