0,3986668017522678632613398486690919862580710350003003888315,13 89 43 43 59 3 47 61 83 73 89 37 17 37 17 3 23 83 5 19 29 11 59 73 67 37 37 17 83 79 53 67 67 31 73 47 89
1,5727605151452266472220475132089398537645682892521091431201,13 3 53 53 67 13 43 37 71 83 61 73 53 23 79 3 71 31 89 37 7 61 23 53 29 59 71 79 89 97 37 19 67 3 71 3 23 23
2,3327403265130747806849945109468264285695121119916132363933,31 53 67 97 17 37 47 79 7 89 73 47 19 7 23 53 17 7 3 73 73 11 61 11 79 17 11 37 7 61 7 61 53 43 41 47 61 13 79
3,6013990973235946814853575427539873569038682318103959111225,23 19 73 41 83 7 37 83 59 37 7 47 41 11 5 67 47 37 67 17 79 89 83 73 7 13 29 89 43 53 5 97 17 59 13 17 67 73
4,5178094577715627696701814220034690647152843877549676329875,83 71 19 5 61 47 59 97 23 11 17 59 3 97 23 97 11 29 31 43 29 47 17 31 19 5 67 11 5 71 11 79 61 89 7 31 17 47 19 29
5,3164638067786268547512015127066233300182066239861437090285,17 43 13 73 79 17 47 41 83 71 5 23 43 47 3 29 3 19 29 29 73 13 3 47 11 41 61 79 71 29 61 19 19 3 11 41 17 83 23 41 13
6,5225805619697298570650181397383701017809740191851540448641,23 53 67 37 17 61 53 31 29 89 59 31 23 67 89 83 11 79 43 61 11 53 19 83 29 23 97 59 11 23 97 83 73 67 3 79
7,3263464628449971511982413993399010489059396340824258645375,89 89 23 53 59 23 5 5 89 19 61 53 23 19 23 13 43 5 19 47 97 37 29 11 53 53 41 83 29 89 73 79 83 89 67 53 17
8,4436072451474598030349540380932142034368009482662582905875,13 37 89 37 83 19 19 61 13 19 7 41 79 7 41 47 5 5 53 5 97 67 17 37 89 11 73 59 17 29 29 3 41 41 23 73 71 83 83 3
9,3357146115050659318770859472893962373592425822308064397961,43 37 83 13 23 97 47 23 17 37 43 73 67 11 97 79 83 47 89 61 73 29 19 31 29 67 43 79 53 53 7 7 47 37 7 83 3
10,6077145148516196401749063848952755854218891809618535196125,17 23 97 17 59 89 61 31 79 5 31 41 7 17 19 5 83 73 43 3 53 73 13 37 7 29 61 7 59 23 97 83 23 7 23 5 83 47 41 41
11,3397888961924112529493474511789452552837880524293135330239,71 71 83 17 83 61 41 83 79 59 41 83 31 17 71 53 37 29 13 19 3 73 7 89 7 11 31 19 13 17 79 67 71 83 7 79 47 3
12,3864101306505490854472517972943906512355224519041237294875,3 97 5 31 67 23 43 11 17 5 3 37 19 83 79 7 31 97 43 79 13 11 41 73 31 11 61 43 13 67 3 83 89 47 29 23 31 17 29 79 5
13,4570023751692862754418879791175812052049806696244475698905,97 37 41 41 19 23 83 37 5 41 97 79 13 19 11 19 23 29 79 11 19 17 3 17 73 79 23 83 29 73 23 17 7 59 41 11 37 73 53 3
14,5687279253801518923431820790750618187173450641839546120825,41 53 61 47 79 31 47 19 83 17 89 79 29 83 11 31 5 7 43 3 53 47 11 53 31 53 79 73 11 7 43 83 79 47 31 47 3 37 5
15,4362993344742768867519396191294130926673922422860068193575,37 59 73 13 97 29 5 59 67 61 53 83 43 53 61 41 97 17 73 61 71 59 71 71 83 83 5 89 17 89 61 73 37 11 19
16,4423662867358008980802804448325924484761712625763562453125,71 71 79 97 97 5 61 5 41 79 59 23 59 59 23 61 7 5 43 71 97 23 5 11 13 83 17 19 61 41 11 79 7 83 5 89 53 5 53
17,6095073692706726597560077389416161765524743832010892602125,73 41 5 13 17 53 31 19 29 71 59 83 29 11 5 79 43 13 83 43 43 67 89 97 7 97 5 37 83 83 19 31 73 7 3 37 59 3 3 61
18,3965177668690878843135908797804135239866918330160129586425,71 23 83 53 13 19 73 83 29 3 61 11 23 79 67 37 29 61 5 43 79 67 97 37 61 73 13 7 67 31 5 41 31 3 73 61 19 13 11
19,5156864951561712160555741481730306471701620395925069989375,37 31 67 37 19 71 5 13 73 97 31 43 73 67 7 5 97 17 5 47 43 31 23 79 73 31 37 89 47 89 83 61 37 5 29 13 3 59 7
20,3633686435134565403974709316783052872634283406233216311417,43 73 79 31 59 43 71 29 59 31 43 53 11 97 19 71 59 61 37 7 43 41 17 59 11 29 29 41 31 97 29 79 43 31 37 71
21,4428159436827655490282092577083344297672664691698511125845,89 37 83 71 43 47 71 89 97 97 97 67 71 29 11 89 17 47 13 31 3 61 73 53 7 5 67 37 67 73 17 31 73 79 29 17
22,3880268364017156929523552059256174215306054237647585176925,83 67 37 67 41 29 41 79 3 31 67 41 41 5 47 31 89 89 89 79 71 71 79 7 23 3 47 41 79 53 79 13 17 73 37 47 5
23,6029328511347433783923397457897869201569548086430562376875,59 89 31 47 7 83 53 47 59 5 11 83 83 17 47 71 13 59 5 13 5 29 83 41 23 79 31 17 53 53 47 61 29 79 97 3 5 7 97
24,4039883587996730141586807308965301600395186004488702849419,61 67 7 67 7 37 31 19 67 3 83 31 41 19 7 11 23 31 83 47 61 31 17 7 41 47 29 61 23 73 83 37 3 31 41 59 19 11 7 41 3
25,4648433261155831329137603354207897369525156350264976617875,67 19 17 13 59 5 17 61 29 41 83 23 53 5 73 3 59 97 37 73 31 47 3 3 61 19 31 71 67 71 71 67 97 11 61 47 79 29 5
26,3315708998739898150856850127710112394450115911100603114615,23 11 13 23 31 53 73 41 71 83 41 31 97 31 31 19 17 73 97 83 37 71 97 3 53 53 5 89 17 41 17 79 13 11 67 7 19 59
