0,1391186489734353359725998482539596454044295001901,97 29 17 11 11 73 17 31 37 61 83 31 17 31 73 11 19 43 53 61 73 73 89 29 59 17 3 31 23 79 59 7
1,1333186816981029669795844117383568029331358546007,67 17 11 79 3 83 67 71 17 43 3 17 79 83 43 11 7 89 47 59 89 23 29 59 41 83 29 3 41 11 37 7 47
2,1020979307607934746840691473022913024835085632105,73 29 5 59 7 89 11 89 73 7 7 19 17 29 61 71 11 73 53 17 43 83 71 37 23 11 11 97 71 71 3 29 23
3,835655205001670250169871178616178457334346650023,11 3 37 19 97 43 89 61 47 11 47 43 31 59 13 19 13 19 47 31 73 71 71 7 37 83 59 7 71 79 7 73
4,1169770170270710274332792249812266742814163946105,61 53 67 71 29 31 13 47 29 67 71 5 7 79 67 29 7 43 37 61 13 67 47 13 43 53 23 41 97 67 37
5,1352832452733131741594882969501390314375940007185,61 71 41 79 11 31 43 29 79 17 97 71 31 43 19 67 53 37 19 17 13 59 67 23 5 47 13 11 19 37 19 43
6,892309633163749204437712527941652511937461280805,3 37 23 7 19 67 61 43 17 13 37 89 11 19 71 59 83 61 17 41 71 29 17 19 53 13 31 47 19 97 47 5 23
7,1284055841472312259619593354003135466644960066425,19 29 19 23 19 67 89 59 19 7 29 89 71 97 7 43 5 3 89 61 97 19 29 43 59 83 79 3 5 31 71 67 7
8,1151700340464341124035062569440633177097201128125,13 5 97 11 47 5 61 29 59 53 7 37 61 89 83 83 11 5 53 5 53 43 31 23 47 23 79 5 31 41 47 59 37
9,1282959406126177302131734396755166954399189510449,53 29 41 41 67 41 61 29 11 73 13 71 71 83 7 43 67 89 79 31 71 31 47 3 79 97 17 13 41 13 19
10,761626618998215427329858703022612334478903577125,3 41 43 53 73 83 5 13 73 67 31 59 7 97 17 5 11 3 89 31 83 83 3 73 61 3 23 17 47 73 19 43 97 5
11,852721581159182361850241828721842114875518503325,31 17 67 97 5 31 83 43 89 47 89 71 97 13 59 59 79 83 73 17 89 61 13 53 61 79 41 5 3 43
12,778489020559233480068437605990105668697823637699,89 97 47 41 43 79 17 59 59 43 37 71 19 7 59 37 89 41 37 7 73 97 59 29 23 97 11 13 67 29
13,783970594612525155477539053915209085718512303875,73 7 37 3 29 61 31 67 71 53 17 11 23 83 73 5 97 61 43 37 79 83 3 11 5 7 97 37 5 13 89 71 73
14,753116174410488557794392803097550004994706573845,3 61 97 23 47 53 73 47 41 7 11 61 13 73 97 31 43 79 43 79 59 89 13 11 11 41 61 43 97 5 79
15,996735589593211442667280194404367141002117126979,71 79 43 59 41 97 23 67 73 31 3 7 83 23 23 43 97 31 19 43 47 47 67 31 43 59 17 41 7 83 11
16,1009389427241613484170208903592467196690666908695,5 11 13 41 83 37 23 71 29 71 37 23 47 13 37 11 67 3 17 23 31 73 79 89 43 19 37 19 83 17 71 73 3
17,851759981335188656758795032458095643656486147115,83 89 79 37 31 19 17 31 37 71 29 71 53 7 23 79 79 73 73 79 47 79 71 17 23 11 67 89 5 31
18,1088422164849548011828607341802484784418440996875,61 19 19 59 5 29 11 3 5 41 89 7 19 5 53 7 29 7 71 59 31 7 73 61 47 53 5 53 41 7 29 5 37 3 19 43 19
19,874774582912381906222011100577414185711525283535,83 73 29 3 29 13 3 23 79 23 79 41 53 89 19 11 5 67 79 61 89 47 43 53 79 53 37 79 29 3 11 61
20,942079751148421966487800384172766794782461463575,89 5 71 59 67 31 31 47 5 61 3 41 3 71 17 11 19 13 59 3 17 79 73 13 13 3 37 59 67 11 7 11 73 11 47 11
21,1384397676191057806713119759126551998036850487175,17 61 67 17 13 13 7 29 67 3 37 53 73 5 47 53 37 89 11 71 31 71 3 31 41 43 19 53 67 97 73 5 43
22,979184240628574535667575208344613889648042613253,3 43 7 59 89 37 97 3 97 29 61 29 43 97 43 17 13 7 37 13 17 79 79 97 37 83 71 59 19 43 3 89
23,1302113415843861721831135025996091160065583882635,97 71 13 17 97 61 79 97 31 71 17 13 11 73 11 73 89 19 73 3 17 29 5 79 29 37 37 67 11 43 3 13 17
24,1014495844921772197573688446882988377430425069425,71 71 23 89 59 5 11 89 29 37 83 5 43 89 73 53 89 59 71 83 47 73 79 31 29 71 31 17 3 61
25,758413951269678669057402065718671036353613039375,5 47 47 37 71 71 5 11 53 67 7 67 47 5 41 11 41 31 67 19 7 5 73 67 41 47 29 19 37 61 31 97 19
26,1346640168263777730881080444619192598088753149375,47 23 67 3 41 61 67 83 5 5 71 71 23 41 41 13 29 29 67 47 31 19 41 29 37 37 5 23 67 53 23 59 5
27,759285693945515588147577319372451412557613066375,61 43 5 23 61 97 53 11 17 83 31 31 61 17 29 11 71 11 59 79 3 83 73 31 53 89 5 41 19 5 97 89
28,823802776295878983851970787266089372975389504341,23 19 17 73 79 17 17 37 79 67 19 11 19 31 89 47 53 41 53 43 37 73 97 43 3 97 53 53 23 17 37
29,769507329640067747527409563189554580831118953875,71 67 97 73 53 83 89 19 3 59 79 5 11 67 19 3 53 37 47 67 83 79 19 23 23 5 19 37 29 71 5 71
30,786899571254934894204591950090700552652663064533,73 53 11 97 79 31 7 71 29 79 43 83 29 59 29 59 83 7 47 53 29 43 7 11 19 89 67 23 7 29 89
31,1090956316439705681223528595666251898854154172885,97 89 97 47 67 47 59 41 41 31 53 71 67 83 13 59 59 61 13 13 47 5 79 7 11 89 31 61 23 53
32,1103914611384630426221167945126412881326089415675,71 11 47 11 3 47 13 13 3 13 11 47 97 97 23 37 67 13 71 7 37 11 53 29 11 41 19 31 71 43 5 41 5 11 41 7
33,1226607204233094833570344065445374437114628111375,37 89 13 3 67 37 41 41 29 89 67 37 23 59 11 5 29 19 41 3 5 43 31 37 5 73 13 89 31 53 79 13 31 13
34,985142965993846800501380155845223929378675110673,89 89 29 53 43 61 47 79 67 17 83 31 23 7 79 73 89 7 43 97 67 97 83 29 19 3 89 17 67 13
35,1343071993052451451330699631116039053218062326825,41 37 83 37 23 29 19 41 17 47 83 79 19 83 7 5 13 37 97 59 5 59 59 19 23 67 3 61 47 79 11 61 3
36,1047832386458899085051965278482439394156143528849,37 53 83 67 41 67 43 19 17 17 73 3 3 31 47 43 71 79 53 3 29 29 43 67 29 79 41 59 83 17 3 71
37,1149793614735851464149186490175361574538822487825,53 89 31 5 13 47 41 3 83 41 43 67 83 37 13 79 71 41 97 89 17 71 71 37 71 13 89 5 31 23 29
38,915326863925285043595389784559286164907285815295,37 89 19 89 41 53 29 79 7 43 29 43 59 71 79 29 5 59 47 97 29 43 59 3 61 97 43 11 17 11 59
39,1285379273319502251292968133366360430083620780867,83 31 83 89 89 59 31 59 83 31 43 89 43 17 67 17 47 59 31 71 89 71 97 71 17 47 19 71 3
40,980963723772249367937153439871433492051541129965,79 29 31 71 67 19 31 89 67 23 97 37 19 61 13 71 19 59 37 43 61 17 5 79 97 7 13 79 47 17 23
41,963612971051360418470036626471627849484687327703,3 67 61 73 73 61 19 61 59 41 17 13 43 13 7 61 31 97 73 47 97 11 53 59 73 31 31 41 79 19 11
42,841154872375535194311647275120269322667501651925,71 7 47 3 71 31 41 61 53 13 19 73 7 89 31 37 3 43 29 59 19 47 29 59 73 89 5 13 5 61 53 73 19
43,865548457890442005213532560123375919046130975357,19 83 73 61 37 31 13 11 41 43 31 59 3 71 61 17 59 61 43 89 11 53 29 11 79 73 13 59 13 13 19 29
